NORAD_CAT_ID,OBJECT_NAME,OBJECT_ID,EPOCH,CREATION_DATE,INCLINATION,RA_OF_ASC_NODE,ECCENTRICITY,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,SEMIMAJOR_AXIS,PERIOD,BSTAR,DECAY_DATE,TLE_LINE1,TLE_LINE2,ELEMENT_SET_NO
68092,STARLINK-36896,2026-042Z,2026-07-25T12:44:36.424896,2026-07-25T18:12:52,53.1579,256.0279,0.00011872,64.4608,295.6518,15.34390974,6840.867,93.848,0.00064150186000,,1 68092U 26042Z   26206.53097714  .00021353  00000-0  64150-3 0  9994,2 68092  53.1579 256.0279 0001187  64.4608 295.6518 15.34390974 23436,999
68093,STARLINK-36251,2026-042AA,2026-07-26T02:45:44.364384,2026-07-26T10:36:54,53.1573,253.2720,0.00015207,95.1555,264.9621,15.34405729,6840.823,93.847,0.00080742772000,,1 68093U 26042AA  26207.11509681  .00027007  00000-0  80743-3 0  9999,2 68093  53.1573 253.2720 0001521  95.1555 264.9621 15.34405729 23524,999
68094,STARLINK-36787,2026-042AB,2026-07-25T10:28:23.473056,2026-07-25T18:12:52,53.1584,256.1384,0.00020432,90.5601,269.5636,15.34402580,6840.833,93.848,0.00043142201000,,1 68094U 26042AB  26206.43638279  .00014229  00000-0  43142-3 0  9994,2 68094  53.1584 256.1384 0002043  90.5601 269.5636 15.34402580 23424,999
68095,STARLINK-36790,2026-042AC,2026-07-25T20:12:22.677696,2026-07-26T04:22:28,53.1579,254.4069,0.00014565,75.2993,284.8170,15.34395545,6840.853,93.848,0.00089239930000,,1 68095U 26042AC  26206.84192914  .00029891  00000-0  89240-3 0  9991,2 68095  53.1579 254.4069 0001457  75.2993 284.8170 15.34395545 23483,999
68096,STARLINK-36328,2026-042AD,2026-07-26T03:19:04.179648,2026-07-26T10:36:54,53.1579,253.4149,0.00011532,78.6466,281.4666,15.34406419,6840.821,93.847,0.00071618086000,,1 68096U 26042AD  26207.13824282  .00023903  00000-0  71618-3 0  9993,2 68096  53.1579 253.4149 0001153  78.6466 281.4666 15.34406419 23528,999
68097,STARLINK-36853,2026-042AE,2026-07-25T12:53:41.782560,2026-07-25T18:12:52,53.1580,256.0705,0.00009108,72.4381,287.6721,15.34396443,6840.851,93.848,0.00074502412000,,1 68097U 26042AE  26206.53728915  .00024876  00000-0  74502-3 0  9998,2 68097  53.1580 256.0705 0000911  72.4381 287.6721 15.34396443 23432,999
68101,STARLINK-37022,2026-044A,2026-07-25T14:30:33.866496,2026-07-25T18:12:52,97.2833,166.2830,0.00020042,93.5160,266.6312,15.33430894,6843.722,93.907,0.00039701257000,,1 68101U 26044A   26206.60455864  .00012758  00000-0  39701-3 0  9992,2 68101  97.2833 166.2830 0002004  93.5160 266.6312 15.33430894 22714,999
68102,STARLINK-37046,2026-044B,2026-07-25T20:42:31.321728,2026-07-26T04:22:28,97.2835,166.5436,0.00020655,85.6556,274.4922,15.33426791,6843.734,93.907,0.00097414499000,,1 68102U 26044B   26206.86286252  .00031488  00000-0  97414-3 0  9990,2 68102  97.2835 166.5436 0002066  85.6556 274.4922 15.33426791 22750,999
68103,STARLINK-37018,2026-044C,2026-07-25T12:48:46.477728,2026-07-25T18:12:52,97.2832,166.2252,0.00020331,97.7609,262.3865,15.33465237,6843.620,93.905,0.00097950117000,,1 68103U 26044C   26206.53387127  .00031701  00000-0  97950-3 0  9991,2 68103  97.2832 166.2252 0002033  97.7609 262.3865 15.33465237 22703,999
68104,STARLINK-37041,2026-044D,2026-07-25T18:56:48.614784,2026-07-26T04:22:28,97.2832,166.4919,0.00021142,97.5436,262.6047,15.33435135,6843.710,93.907,0.00077552361000,,1 68104U 26044D   26206.78945156  .00025038  00000-0  77552-3 0  9993,2 68104  97.2832 166.4919 0002114  97.5436 262.6047 15.33435135 22745,999
68105,STARLINK-37021,2026-044E,2026-07-25T07:55:06.522240,2026-07-25T18:12:52,97.2816,166.0421,0.00008403,112.8329,247.3002,15.33454725,6843.651,93.906,0.00091676205000,,1 68105U 26044E   26206.32993660  .00029647  00000-0  91676-3 0  9990,2 68105  97.2816 166.0421 0000840 112.8329 247.3002 15.33454725 22677,999
68106,STARLINK-37024,2026-044F,2026-07-25T20:22:56.896032,2026-07-26T04:22:28,97.2836,166.5628,0.00020306,92.5152,267.6323,15.33445842,6843.678,93.906,0.00122509530000,,1 68106U 26044F   26206.84926963  .00039686  00000-0  12251-2 0  9995,2 68106  97.2836 166.5628 0002031  92.5152 267.6323 15.33445842 22756,999
68107,STARLINK-37005,2026-044G,2026-07-25T08:02:56.288544,2026-07-25T18:12:52,97.2833,166.0346,0.00007568,122.7531,237.3785,15.33457276,6843.644,93.905,0.00072704795000,,1 68107U 26044G   26206.33537371  .00023479  00000-0  72705-3 0  9995,2 68107  97.2833 166.0346 0000757 122.7531 237.3785 15.33457276 22677,999
68108,STARLINK-37017,2026-044H,2026-07-25T07:47:16.704096,2026-07-25T18:12:52,97.2838,166.0522,0.00011237,97.0909,263.0462,15.33451824,6843.660,93.906,0.00094077352000,,1 68108U 26044H   26206.32449889  .00030426  00000-0  94077-3 0  9997,2 68108  97.2838 166.0522 0001124  97.0909 263.0462 15.33451824 22672,999
68109,STARLINK-36833,2026-044J,2026-07-26T04:01:02.443296,2026-07-26T10:36:54,97.2846,166.8954,0.00025566,94.0474,266.1061,15.33481867,6843.570,93.904,0.00103119990000,,1 68109U 26044J   26207.16738939  .00033404  00000-0  10312-2 0  9996,2 68109  97.2846 166.8954 0002557  94.0474 266.1061 15.33481867 22808,999
68110,STARLINK-36830,2026-044K,2026-07-26T04:04:57.478944,2026-07-26T10:36:54,97.2832,166.8920,0.00023077,93.4034,266.7472,15.33458034,6843.641,93.905,0.00096657897000,,1 68110U 26044K   26207.17010971  .00031274  00000-0  96658-3 0  9999,2 68110  97.2832 166.8920 0002308  93.4034 266.7472 15.33458034 22809,999
68111,STARLINK-36791,2026-044L,2026-07-26T05:31:05.527776,2026-07-26T10:36:54,97.2836,166.9638,0.00013783,89.5570,270.5830,15.33455141,6843.650,93.906,0.00099086796000,,1 68111U 26044L   26207.22992509  .00032060  00000-0  99087-3 0  9995,2 68111  97.2836 166.9638 0001378  89.5570 270.5830 15.33455141 22816,999
68112,STARLINK-36893,2026-044M,2026-07-25T15:21:27.835200,2026-07-26T04:22:28,97.2827,166.3884,0.00016289,96.7068,263.4360,15.33437740,6843.702,93.907,0.00065108839000,,1 68112U 26044M   26206.63990550  .00020999  00000-0  65109-3 0  9990,2 68112  97.2827 166.3884 0001629  96.7068 263.4360 15.33437740 22729,999
68113,STARLINK-36937,2026-044N,2026-07-25T19:55:32.423232,2026-07-26T04:22:28,97.2839,166.5885,0.00028220,84.9285,275.2280,15.33466260,6843.617,93.905,0.00074242548000,,1 68113U 26044N   26206.83023638  .00023988  00000-0  74243-3 0  9997,2 68113  97.2839 166.5885 0002822  84.9285 275.2280 15.33466260 22756,999
68114,STARLINK-36229,2026-044P,2026-07-25T19:59:27.335328,2026-07-26T04:22:28,97.2837,166.5850,0.00016768,81.9163,278.2270,15.33439403,6843.697,93.907,0.00102766770000,,1 68114U 26044P   26206.83295527  .00033243  00000-0  10277-2 0  9997,2 68114  97.2837 166.5850 0001677  81.9163 278.2270 15.33439403 22757,999
68115,STARLINK-36392,2026-044Q,2026-07-25T19:51:37.454976,2026-07-26T04:22:28,97.2839,166.5907,0.00022680,64.1200,296.0276,15.33439177,6843.698,93.907,0.00105841370000,,1 68115U 26044Q   26206.82751684  .00034245  00000-0  10584-2 0  9992,2 68115  97.2839 166.5907 0002268  64.1200 296.0276 15.33439177 22757,999
68116,STARLINK-36805,2026-044R,2026-07-26T06:45:28.969920,2026-07-26T10:36:54,97.2834,167.0461,0.00016412,92.0248,268.1183,15.33434773,6843.711,93.907,0.00072079434000,,1 68116U 26044R   26207.28158530  .00023260  00000-0  72079-3 0  9998,2 68116  97.2834 167.0461 0001641  92.0248 268.1183 15.33434773 22822,999
68117,STARLINK-36844,2026-044S,2026-07-26T06:00:02.999808,2026-07-26T10:36:54,97.2829,167.0229,0.00020941,99.8692,101.2276,15.33382785,6843.865,93.910,0.00343813710000,,1 68117U 26044S   26207.25003472  .00112368  00000-0  34381-2 0  9991,2 68117  97.2829 167.0229 0002094  99.8692 101.2276 15.33382785  5871,999
68118,STARLINK-36789,2026-044T,2026-07-25T19:39:52.603776,2026-07-26T04:22:28,97.2834,166.6038,0.00017444,89.6665,270.4778,15.33446966,6843.674,93.906,0.00121718850000,,1 68118U 26044T   26206.81935884  .00039429  00000-0  12172-2 0  9994,2 68118  97.2834 166.6038 0001744  89.6665 270.4778 15.33446966 22753,999
68119,STARLINK-36850,2026-044U,2026-07-25T19:35:57.679584,2026-07-26T04:22:28,97.2826,166.6080,0.00040744,105.2299,254.9394,15.33458146,6843.641,93.905,0.00111562860000,,1 68119U 26044U   26206.81663981  .00036137  00000-0  11156-2 0  9995,2 68119  97.2826 166.6080 0004074 105.2299 254.9394 15.33458146 22753,999
68120,STARLINK-36868,2026-044V,2026-07-25T21:06:00.966240,2026-07-26T04:22:28,97.2833,166.6764,0.00017565,86.5427,273.6017,15.33439500,6843.697,93.907,0.00083298724000,,1 68120U 26044V   26206.87917785  .00026909  00000-0  83299-3 0  9991,2 68120  97.2833 166.6764 0001757  86.5427 273.6017 15.33439500 22765,999
68121,STARLINK-36855,2026-044W,2026-07-25T21:02:06.262368,2026-07-26T04:22:28,97.2868,166.6760,0.00052526,71.7283,288.4531,15.33478119,6843.582,93.904,0.00115442700000,,1 68121U 26044W   26206.87646137  .00037432  00000-0  11544-2 0  9998,2 68121  97.2868 166.6760 0005253  71.7283 288.4531 15.33478119 22765,999
68122,STARLINK-36366,2026-044X,2026-07-25T19:24:13.098816,2026-07-26T04:22:28,97.2829,166.6195,0.00018724,100.8702,259.2751,15.33436112,6843.707,93.907,0.00093916906000,,1 68122U 26044X   26206.80848494  .00030359  00000-0  93917-3 0  9998,2 68122  97.2829 166.6195 0001872 100.8702 259.2751 15.33436112 22754,999
68123,STARLINK-36922,2026-044Y,2026-07-25T08:18:36.059616,2026-07-25T18:12:52,97.2815,166.1753,0.00012205,93.3417,266.7965,15.33440251,6843.694,93.906,0.00055656314000,,1 68123U 26044Y   26206.34625069  .00017933  00000-0  55656-3 0  9990,2 68123  97.2815 166.1753 0001221  93.3417 266.7965 15.33440251 22683,999
68124,STARLINK-36938,2026-044Z,2026-07-25T19:11:51.581184,2026-07-26T04:22:28,97.2834,169.5275,0.00017533,84.5076,275.6367,15.33430152,6843.724,93.907,0.00075009231000,,1 68124U 26044Z   26206.79990256  .00024208  00000-0  75009-3 0  9990,2 68124  97.2834 169.5275 0001753  84.5076 275.6367 15.33430152 22947,999
68125,STARLINK-36839,2026-044AA,2026-07-25T08:22:30.601056,2026-07-25T18:12:52,97.2834,166.1754,0.00002309,238.9665,121.1555,15.33462901,6843.627,93.905,0.00090230554000,,1 68125U 26044AA  26206.34896529  .00029184  00000-0  90231-3 0  9992,2 68125  97.2834 166.1754 0000231 238.9665 121.1555 15.33462901 22684,999
68142,STARLINK-36604,2026-049A,2026-07-26T05:17:58.211232,2026-07-26T10:36:54,97.2851,227.9401,0.00012074,118.9597,241.1767,15.33438966,6843.698,93.907,0.00099485262000,,1 68142U 26049A   26207.22081263  .00032173  00000-0  99485-3 0  9997,2 68142  97.2851 227.9401 0001207 118.9597 241.1767 15.33438966 20873,999
68143,STARLINK-36995,2026-049B,2026-07-26T00:12:34.625376,2026-07-26T10:36:54,97.2860,227.7679,0.00015950,95.3464,264.7961,15.33444965,6843.680,93.906,0.00073095116000,,1 68143U 26049B   26207.00873409  .00023597  00000-0  73095-3 0  9994,2 68143  97.2860 227.7679 0001595  95.3464 264.7961 15.33444965 20840,999
68144,STARLINK-37020,2026-049C,2026-07-26T01:23:03.014592,2026-07-26T10:36:54,97.2837,227.8562,0.00013024,13.5415,346.5862,15.33453373,6843.655,93.906,0.00064813546000,,1 68144U 26049C   26207.05767378  .00020913  00000-0  64814-3 0  9995,2 68144  97.2837 227.8562 0001302  13.5415 346.5862 15.33453373 20854,999
68145,STARLINK-36244,2026-049D,2026-07-26T07:54:34.904160,2026-07-26T10:36:54,97.2860,228.0976,0.00007874,115.5107,244.6217,15.33441227,6843.691,93.906,0.00080520384000,,1 68145U 26049D   26207.32957065  .00026006  00000-0  80520-3 0  9991,2 68145  97.2860 228.0976 0000787 115.5107 244.6217 15.33441227 20891,999
68146,STARLINK-36980,2026-049E,2026-07-26T01:03:28.465344,2026-07-26T10:36:54,97.2852,227.8747,0.00024310,99.0774,261.0744,15.33441891,6843.689,93.906,0.00071975032000,,1 68146U 26049E   26207.04407946  .00023232  00000-0  71975-3 0  9991,2 68146  97.2852 227.8747 0002431  99.0774 261.0744 15.33441891 20851,999
68147,STARLINK-37055,2026-049F,2026-07-26T00:20:24.479808,2026-07-26T10:36:54,97.2836,227.7637,0.00018366,95.1322,265.0131,15.33450257,6843.665,93.906,0.00091188779000,,1 68147U 26049F   26207.01417222  .00029485  00000-0  91189-3 0  9992,2 68147  97.2836 227.7637 0001837  95.1322 265.0131 15.33450257 20845,999
68148,STARLINK-36981,2026-049G,2026-07-26T01:30:52.875072,2026-07-26T10:36:54,97.2848,227.8472,0.00016974,101.9857,258.1576,15.33446009,6843.677,93.906,0.00034354582000,,1 68148U 26049G   26207.06311198  .00011033  00000-0  34355-3 0  9995,2 68148  97.2848 227.8472 0001697 101.9857 258.1576 15.33446009 20857,999
68149,STARLINK-36992,2026-049H,2026-07-26T07:23:14.608608,2026-07-26T10:36:54,97.2850,228.1288,0.00002654,296.6398,63.4818,15.33419379,6843.756,93.908,0.00059260821000,,1 68149U 26049H   26207.30780797  .00019089  00000-0  59261-3 0  9990,2 68149  97.2850 228.1288 0000265 296.6398  63.4818 15.33419379 20892,999
68150,STARLINK-37060,2026-049J,2026-07-26T07:35:00.210624,2026-07-26T10:36:54,97.2847,228.1166,0.00004844,104.7363,255.3933,15.33443017,6843.686,93.906,0.00041333929000,,1 68150U 26049J   26207.31597466  .00013292  00000-0  41334-3 0  9994,2 68150  97.2847 228.1166 0000484 104.7363 255.3933 15.33443017 20895,999
68151,STARLINK-37073,2026-049K,2026-07-26T01:26:57.860160,2026-07-26T10:36:54,97.2846,227.8497,0.00013545,90.2857,269.8541,15.33435214,6843.709,93.907,0.00038389906000,,1 68151U 26049K   26207.06039190  .00012335  00000-0  38390-3 0  9997,2 68151  97.2846 227.8497 0001354  90.2857 269.8541 15.33435214 20853,999
68152,STARLINK-37049,2026-049L,2026-07-26T07:15:25.828992,2026-07-26T10:36:54,97.2851,228.1351,0.00013065,102.2176,257.9213,15.33440286,6843.694,93.906,0.00044862374000,,1 68152U 26049L   26207.30238228  .00014434  00000-0  44862-3 0  9991,2 68152  97.2851 228.1351 0001307 102.2176 257.9213 15.33440286 20892,999
68153,STARLINK-37072,2026-049M,2026-07-26T01:34:47.839872,2026-07-26T10:36:54,97.2823,227.8435,0.00016573,99.1016,261.0415,15.33447885,6843.672,93.906,0.00078929308000,,1 68153U 26049M   26207.06583148  .00025495  00000-0  78929-3 0  9999,2 68153  97.2823 227.8435 0001657  99.1016 261.0415 15.33447885 20854,999
68154,STARLINK-36241,2026-049N,2026-07-26T00:47:48.800544,2026-07-26T10:36:54,97.2844,227.7361,0.00015654,112.1255,248.0154,15.33444085,6843.683,93.906,0.00086220145000,,1 68154U 26049N   26207.03320371  .00027862  00000-0  86220-3 0  9997,2 68154  97.2844 227.7361 0001565 112.1255 248.0154 15.33444085 20847,999
68155,STARLINK-37048,2026-049P,2026-07-26T00:51:43.643520,2026-07-26T10:36:54,97.2854,227.7348,0.00017317,103.1532,256.9904,15.33446028,6843.677,93.906,0.00086480039000,,1 68155U 26049P   26207.03592180  .00027949  00000-0  86480-3 0  9991,2 68155  97.2854 227.7348 0001732 103.1532 256.9904 15.33446028 20848,999
68156,STARLINK-36313,2026-049Q,2026-07-26T00:43:53.955840,2026-07-26T10:36:54,97.2858,227.7419,0.00017658,97.5983,262.5460,15.33445388,6843.679,93.906,0.00091539531000,,1 68156U 26049Q   26207.03048560  .00029594  00000-0  91540-3 0  9991,2 68156  97.2858 227.7419 0001766  97.5983 262.5460 15.33445388 20843,999
68157,STARLINK-37064,2026-049R,2026-07-26T07:31:05.423808,2026-07-26T10:36:54,97.2846,228.1197,0.00009717,104.0583,256.0768,15.33438066,6843.701,93.907,0.00067723822000,,1 68157U 26049R   26207.31325722  .00021847  00000-0  67724-3 0  9991,2 68157  97.2846 228.1197 0000972 104.0583 256.0768 15.33438066 20896,999
68158,STARLINK-37069,2026-049S,2026-07-26T00:39:59.119776,2026-07-26T10:36:54,97.2845,227.7438,0.00024320,105.7187,254.4324,15.33452200,6843.659,93.906,0.00067551289000,,1 68158U 26049S   26207.02776759  .00021802  00000-0  67551-3 0  9999,2 68158  97.2845 227.7438 0002432 105.7187 254.4324 15.33452200 20841,999
68159,STARLINK-37053,2026-049T,2026-07-26T01:42:37.643328,2026-07-26T10:36:54,97.2820,227.8377,0.00011734,340.8477,19.2722,15.33453624,6843.655,93.906,0.00074303973000,,1 68159U 26049T   26207.07126902  .00023996  00000-0  74304-3 0  9994,2 68159  97.2820 227.8377 0001173 340.8477  19.2722 15.33453624 20854,999
68160,STARLINK-36306,2026-049U,2026-07-26T00:24:20.256768,2026-07-26T10:36:54,97.2848,227.7579,0.00021786,108.2528,251.8952,15.33478212,6843.581,93.904,0.00087482701000,,1 68160U 26049U   26207.01690112  .00028304  00000-0  87483-3 0  9999,2 68160  97.2848 227.7579 0002179 108.2528 251.8952 15.33478212 20847,999
68161,STARLINK-37057,2026-049V,2026-07-26T00:32:08.931840,2026-07-26T10:36:54,97.2833,227.7527,0.00031136,128.1859,231.9665,15.33453914,6843.654,93.906,0.00088511863000,,1 68161U 26049V   26207.02232560  .00028620  00000-0  88512-3 0  9995,2 68161  97.2833 227.7527 0003114 128.1859 231.9665 15.33453914 20845,999
68162,STARLINK-37013,2026-049W,2026-07-26T00:16:29.332704,2026-07-26T10:36:54,97.2804,227.7632,0.00023557,116.5406,243.6078,15.33449186,6843.668,93.906,0.00073677138000,,1 68162U 26049W   26207.01145061  .00023790  00000-0  73677-3 0  9993,2 68162  97.2804 227.7632 0002356 116.5406 243.6078 15.33449186 20841,999
68163,STARLINK-36958,2026-049X,2026-07-26T00:55:38.685216,2026-07-26T10:36:54,97.2859,227.7298,0.00020163,94.4567,265.6906,15.33446617,6843.675,93.906,0.00099445747000,,1 68163U 26049X   26207.03864219  .00032169  00000-0  99446-3 0  9991,2 68163  97.2859 227.7298 0002016  94.4567 265.6906 15.33446617 20845,999
68164,STARLINK-37002,2026-049Y,2026-07-26T00:28:14.439648,2026-07-26T10:36:54,97.2837,227.7544,0.00014134,103.7441,256.3960,15.33470735,6843.604,93.905,0.00070567086000,,1 68164U 26049Y   26207.01961157  .00022794  00000-0  70567-3 0  9995,2 68164  97.2837 227.7544 0001413 103.7441 256.3960 15.33470735 20846,999
68165,STARLINK-36971,2026-049Z,2026-07-26T01:11:18.238560,2026-07-26T10:36:54,97.2837,227.8675,0.00017595,91.8917,268.2527,15.33440295,6843.694,93.906,0.00081842501000,,1 68165U 26049Z   26207.04951665  .00026436  00000-0  81843-3 0  9998,2 68165  97.2837 227.8675 0001760  91.8917 268.2527 15.33440295 20853,999
68166,STARLINK-36273,2026-049AA,2026-07-26T07:09:43.720416,2026-07-26T10:36:54,97.2831,228.9029,0.00015097,100.6880,259.4533,15.33438784,6843.699,93.907,0.00081223865000,,1 68166U 26049AA  26207.29842269  .00026233  00000-0  81224-3 0  9993,2 68166  97.2831 228.9029 0001510 100.6880 259.4533 15.33438784 20943,999
68167,STARLINK-36969,2026-050A,2026-07-25T19:04:29.102592,2026-07-26T04:22:28,53.1599,342.7264,0.00005279,10.6702,349.4311,15.34403638,6840.829,93.848,0.00069851474000,,1 68167U 26050A   26206.79478128  .00023300  00000-0  69851-3 0  9993,2 68167  53.1599 342.7264 0000528  10.6702 349.4311 15.34403638 21860,999
68168,STARLINK-36984,2026-050B,2026-07-25T20:29:11.712192,2026-07-26T04:22:28,53.1601,342.3861,0.00011641,110.3290,249.7838,15.34405346,6840.824,93.847,0.00098746856000,,1 68168U 26050B   26206.85360778  .00033140  00000-0  98747-3 0  9991,2 68168  53.1601 342.3861 0001164 110.3290 249.7838 15.34405346 21876,999
68169,STARLINK-37077,2026-050C,2026-07-25T08:53:21.670944,2026-07-25T18:12:52,53.1548,345.0516,0.00028797,81.2063,278.9265,15.34398453,6840.845,93.848,0.00081913694000,,1 68169U 26050C   26206.37038971  .00027401  00000-0  81914-3 0  9997,2 68169  53.1548 345.0516 0002880  81.2063 278.9265 15.34398453 21793,999
68170,STARLINK-37003,2026-050D,2026-07-26T06:00:02.999808,2026-07-26T10:36:54,53.1601,340.4076,0.00012441,96.1739,353.0825,15.34370957,6840.927,93.850,0.00192954280000,,1 68170U 26050D   26207.25003472  .00065325  00000-0  19295-2 0  9994,2 68170  53.1601 340.4076 0001244  96.1739 353.0825 15.34370957  5881,999
68171,STARLINK-37034,2026-050E,2026-07-26T01:37:51.089088,2026-07-26T10:36:54,53.1586,341.5779,0.00009298,98.7067,261.4041,15.34399975,6840.840,93.848,0.00081406449000,,1 68171U 26050E   26207.06795242  .00027228  00000-0  81406-3 0  9991,2 68171  53.1586 341.5779 0000930  98.7067 261.4041 15.34399975 21903,999
68172,STARLINK-37031,2026-050F,2026-07-25T16:39:18.963936,2026-07-26T04:22:28,53.1554,343.5117,0.00022196,79.8714,280.2539,15.34403837,6840.829,93.848,0.00068922238000,,1 68172U 26050F   26206.69396949  .00022985  00000-0  68922-3 0  9994,2 68172  53.1554 343.5117 0002220  79.8714 280.2539 15.34403837 21847,999
68173,STARLINK-37076,2026-050G,2026-07-25T18:22:11.933760,2026-07-26T04:22:28,53.1590,343.2364,0.00011981,95.1295,264.9844,15.34386915,6840.879,93.849,0.00086351001000,,1 68173U 26050G   26206.76541590  .00028899  00000-0  86351-3 0  9993,2 68173  53.1590 343.2364 0001198  95.1295 264.9844 15.34386915 21853,999
68174,STARLINK-37078,2026-050H,2026-07-26T01:59:04.767648,2026-07-26T10:36:54,53.1574,341.6619,0.00016010,87.8972,272.2214,15.34411612,6840.806,93.847,0.00088119716000,,1 68174U 26050H   26207.08269407  .00029525  00000-0  88120-3 0  9997,2 68174  53.1574 341.6619 0001601  87.8972 272.2214 15.34411612 21902,999
68175,STARLINK-36886,2026-050J,2026-07-25T18:52:21.848736,2026-07-26T04:22:28,53.1628,342.6567,0.00001842,351.9482,8.1518,15.34402813,6840.832,93.848,0.00091000471000,,1 68175U 26050J   26206.78636399  .00030498  00000-0  91000-3 0  9994,2 68175  53.1628 342.6567 0000184 351.9482   8.1518 15.34402813 21863,999
68176,STARLINK-36905,2026-050K,2026-07-26T01:56:01.888224,2026-07-26T10:36:54,53.1579,341.6468,0.00016077,71.7193,288.3984,15.34403197,6840.831,93.848,0.00064850768000,,1 68176U 26050K   26207.08057741  .00021600  00000-0  64851-3 0  9996,2 68176  53.1579 341.6468 0001608  71.7193 288.3984 15.34403197 21906,999
68177,STARLINK-36668,2026-050L,2026-07-25T15:53:51.086976,2026-07-26T04:22:28,53.1605,343.3259,0.00031452,102.7644,257.3710,15.34368997,6840.932,93.850,0.00092257172000,,1 68177U 26050L   26206.66239684  .00030894  00000-0  92257-3 0  9994,2 68177  53.1605 343.3259 0003145 102.7644 257.3710 15.34368997 21842,999
68178,STARLINK-36677,2026-050M,2026-07-25T19:16:35.286816,2026-07-26T04:22:28,53.1664,342.7542,0.00016746,235.9718,124.1126,15.34425801,6840.764,93.846,0.00073139396000,,1 68178U 26050M   26206.80318619  .00024436  00000-0  73139-3 0  9990,2 68178  53.1664 342.7542 0001675 235.9718 124.1126 15.34425801 21865,999
68179,STARLINK-37052,2026-050N,2026-07-25T15:50:49.939008,2026-07-26T04:22:28,53.1597,343.3021,0.00009620,84.2866,275.8246,15.34387242,6840.878,93.849,0.00004694934800,,1 68179U 26050N   26206.66030022  .00001210  00000-0  46949-4 0  9999,2 68179  53.1597 343.3021 0000962  84.2866 275.8246 15.34387242 21848,999
68180,STARLINK-37035,2026-050P,2026-07-25T20:44:20.513184,2026-07-26T04:22:28,53.1578,342.4415,0.00010510,108.7439,251.3678,15.34396220,6840.851,93.848,0.00072213909000,,1 68180U 26050P   26206.86412631  .00024098  00000-0  72214-3 0  9995,2 68180  53.1578 342.4415 0001051 108.7439 251.3678 15.34396220 21871,999
68181,STARLINK-37032,2026-050Q,2026-07-25T19:34:44.736384,2026-07-26T04:22:28,53.1526,342.8479,0.00035389,105.9263,254.2130,15.34487353,6840.581,93.842,0.00133617790000,,1 68181U 26050Q   26206.81579556  .00045172  00000-0  13362-2 0  9995,2 68181  53.1526 342.8479 0003539 105.9263 254.2130 15.34487353 21868,999
68182,STARLINK-37082,2026-050R,2026-07-26T01:53:00.094848,2026-07-26T10:36:54,53.1582,341.6457,0.00013821,95.3193,264.7968,15.34398059,6840.846,93.848,0.00067965024000,,1 68182U 26050R   26207.07847332  .00022655  00000-0  67965-3 0  9995,2 68182  53.1582 341.6457 0001382  95.3193 264.7968 15.34398059 21906,999
68183,STARLINK-37102,2026-050S,2026-07-25T15:59:55.786560,2026-07-26T04:22:28,53.1605,343.3429,0.00009026,54.3695,305.7391,15.34370057,6840.929,93.850,0.00043060048000,,1 68183U 26050S   26206.66661790  .00014186  00000-0  43060-3 0  9992,2 68183  53.1605 343.3429 0000903  54.3695 305.7391 15.34370057 21848,999
68184,STARLINK-36964,2026-050T,2026-07-25T16:21:08.004960,2026-07-26T04:22:28,53.1576,343.4291,0.00008752,85.3655,274.7448,15.34380514,6840.898,93.849,0.00064668877000,,1 68184U 26050T   26206.68134265  .00021522  00000-0  64669-3 0  9997,2 68184  53.1576 343.4291 0000875  85.3655 274.7448 15.34380514 21849,999
68185,STARLINK-37061,2026-050U,2026-07-25T18:34:11.618112,2026-07-26T04:22:28,53.1633,342.5820,0.00006360,60.3249,299.7817,15.34392528,6840.862,93.848,0.00096605740000,,1 68185U 26050U   26206.77374558  .00032397  00000-0  96606-3 0  9997,2 68185  53.1633 342.5820 0000636  60.3249 299.7817 15.34392528 21866,999
68186,STARLINK-37079,2026-050V,2026-07-25T18:49:20.743968,2026-07-26T04:22:28,53.1594,342.6628,0.00014278,70.3328,289.7829,15.34384075,6840.888,93.849,0.00079981245000,,1 68186U 26050V   26206.78426787  .00026729  00000-0  79981-3 0  9990,2 68186  53.1594 342.6628 0001428  70.3328 289.7829 15.34384075 21869,999
68187,STARLINK-37006,2026-050W,2026-07-25T10:30:11.136096,2026-07-25T18:12:52,53.1599,344.7456,0.00015815,93.9890,266.1294,15.34381943,6840.894,93.849,0.00059880282000,,1 68187U 26050W   26206.43762889  .00019897  00000-0  59880-3 0  9993,2 68187  53.1599 344.7456 0001582  93.9890 266.1294 15.34381943 21803,999
68189,STARLINK-36305,2026-050Y,2026-07-25T09:05:28.492800,2026-07-25T18:12:52,53.1605,345.0907,0.00012959,123.9259,236.1867,15.34380246,6840.899,93.849,0.00088341072000,,1 68189U 26050Y   26206.37880200  .00029570  00000-0  88341-3 0  9999,2 68189  53.1605 345.0907 0001296 123.9259 236.1867 15.34380246 21698,999
68190,STARLINK-37071,2026-050Z,2026-07-25T18:25:13.747872,2026-07-26T04:22:28,53.1588,343.2463,0.00012703,98.2827,261.8320,15.34392738,6840.862,93.848,0.00103046450000,,1 68190U 26050Z   26206.76752023  .00034592  00000-0  10305-2 0  9999,2 68190  53.1588 343.2463 0001270  98.2827 261.8320 15.34392738 21850,999
