case_id,epoch_s,timestamp_utc,frame,x_truth_m,y_truth_m,z_truth_m,vx_truth_mps,vy_truth_mps,vz_truth_mps,x_phys_m,y_phys_m,z_phys_m,vx_phys_mps,vy_phys_mps,vz_phys_mps,dx_m,dy_m,dz_m,position_error_m,dvx_mps,dvy_mps,dvz_mps,velocity_error_mps,aR_true_mps2,aT_true_mps2,aN_true_mps2,thrust_true_N,spacecraft_mass_kg,is_maneuver
QK1_STK_case_0001,47940.000000,2023-11-26T00:27:00Z,J2000,4288909.734299285,4691714.444783526,-2417549.952671537,2522.553006968949,1340.916755019342,7104.354196126638,4299561.634513291,4697104.894445159,-2385856.050927563,2498.468672036309,1314.506062860572,7118.381908306668,-10651.900214005,-5390.449661633,-31693.901743974,33867.732925018,24.084334932640,26.410692158769,-14.027712180030,38.397350930222,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48000.000000,2023-11-26T00:28:00Z,J2000,4430361.543815815,4761403.043760441,-1986082.012090199,2190.682962316402,981.119904087446,7272.437930708526,4439541.670605164,4765193.949679412,-1953617.794296771,2165.725952172896,954.232207686592,7284.075551400616,-9180.126789349,-3790.905918971,-32464.217793428,33949.538030644,24.957010143507,26.887696400853,-11.637620692090,38.486813175691,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48060.000000,2023-11-26T00:29:00Z,J2000,4551588.105734546,4809355.446691903,-1545521.773944509,1848.635444991836,616.654593914573,7407.308181229314,4559247.343902594,4811521.770522584,-1512432.676798900,1822.914702574013,589.409761453043,7416.489771356815,-7659.238168048,-2166.323830681,-33089.097145609,34033.002191488,25.720742417823,27.244832461530,-9.181590127501,38.576405789683,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48120.000000,2023-11-26T00:30:00Z,J2000,4652025.592133408,4835341.768833021,-1097882.553614044,1497.979146591123,249.198562234074,7508.307548888695,4658121.496170827,4835865.743634582,-1064317.648114797,1471.607974983731,221.719018295554,7514.977963457889,-6095.904037419,-523.974801560,-33564.905499247,34117.993446267,26.371171607392,27.479543938520,-6.670414569193,38.665985795534,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48180.000000,2023-11-26T00:31:00Z,J2000,4731205.661917740,4839233.363345858,-645212.373279529,1140.327002857920,-119.552676627419,7574.937036017803,4735702.703686893,4838104.631370687,-611323.706206581,1113.422596907305,-147.142473146367,7579.052295134209,-4497.041769153,1128.731975171,-33888.667072947,34204.373646163,26.904405950614,27.589796518948,-4.115259116407,38.755377550833,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48240.000000,2023-11-26T00:32:00Z,J2000,4788757.889609821,4821003.652708028,-189584.367977110,777.328680235609,-487.893592474948,7606.859078402237,4791627.677102964,4818219.371541874,-155526.280490224,750.011631224576,-515.467678859928,7608.386739909353,-2869.787493143,2784.281166154,-34058.087486886,34291.999433285,27.317049011033,27.574086384980,-1.527661507117,38.844370973384,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48300.000000,2023-11-26T00:33:00Z,J2000,4824411.736748356,4780728.493810440,266912.997500591,410.662687217798,-854.116667584934,7603.900768115299,4825633.201865515,4776293.409562974,300984.573295986,383.056436366967,-881.548161283209,7602.820306825121,-1221.465117158,4435.084247466,-34071.575795395,34380.724635992,27.606250850831,27.431493698275,1.080461290178,38.932753937489,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48360.000000,2023-11-26T00:34:00Z,J2000,4837998.022907134,4718586.028082679,722185.889225655,42.027591329821,-1216.521538172327,7566.056305437844,4837557.573900413,4712512.510294463,756114.154873386,14.257798296856,-1243.683330144886,7562.359400521803,440.449006722,6073.517788215,-33928.265647732,34470.405038443,27.769793032965,27.161791972559,3.696904916040,39.020397924836,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48420.000000,2023-11-26T00:35:00Z,J2000,4829449.851536136,4634855.959477960,1174145.155950618,-326.867256891885,-1573.424776740811,7493.487473501920,4827341.486556604,4627163.993174657,1207773.183103287,-354.673358672851,-1600.190239133658,7487.178123229205,2108.364979533,7691.966303302,-33628.027152669,34560.899274740,27.806101780966,26.765462392847,6.309350272716,39.107252194704,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48480.000000,2023-11-26T00:36:00Z,J2000,4798802.984859458,4529918.254576844,1620716.347977735,-694.310691829837,-1923.169188016735,7386.522204498184,4795028.367926563,4520635.391611692,1653887.818530073,-722.024908321156,-1949.412825668956,7377.616756015220,3774.616932895,9282.862965153,-33171.470552339,34652.066842031,27.714216491320,26.243637652221,8.905448482964,39.193281638969,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48540.000000,2023-11-26T00:37:00Z,J2000,4746195.694749702,4404251.312497868,2059849.622053843,-1058.598334211858,-2264.132244390259,7245.652394504995,4740764.194791015,4393412.584885719,2092409.569470663,-1086.092138259582,-2289.730317634482,7234.179550757395,5431.499958687,10838.727612149,-32559.947416821,34743.767553875,27.493804047724,25.598073244223,11.472843747599,39.278451579563,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48600.000000,2023-11-26T00:38:00Z,J2000,4671868.091783829,4258429.642501767,2489529.503018233,-1418.041453083326,-2594.734121867056,7071.531222731272,4664796.782534018,4246077.438416013,2521325.052523233,-1445.186659609147,-2619.565267383361,7057.531988124318,7071.309249811,12352.204085753,-31795.549505000,34835.862679249,27.145206525821,24.831145516305,13.999234606955,39.362756440091,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48660.000000,2023-11-26T00:39:00Z,J2000,4576160.913088867,4093121.068058862,2907784.452335909,-1770.976046060407,-2913.445404706527,6864.969304944131,4567474.532017704,4079304.971133610,2938665.554613866,-1797.645491718520,-2937.391233039009,6848.496821899746,8686.381071163,13816.096925253,-30881.102277958,34928.215360409,26.669445658114,23.945828332482,16.472483044386,39.446225724236,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48720.000000,2023-11-26T00:40:00Z,J2000,4459513.780787535,3909083.488454458,3312696.165636107,-2115.771255382031,-3218.794085263787,6626.929586034758,4449244.648992901,3893860.082636294,3342516.318193225,-2141.839411320242,-3241.739731139215,6608.048898407402,10269.131794635,15223.405818164,-29820.152557118,35020.688900275,26.068155938211,22.945645875428,18.880687627356,39.528872788649,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48780.000000,2023-11-26T00:41:00Z,J2000,4322462.991318500,3707161.240838078,3702408.549154650,-2450.836584814123,-3509.371958157519,6358.521922325516,4310650.898827955,3690593.882764291,3731025.503413616,-2476.180105074491,-3531.206623780728,6337.309747964272,11812.092490545,16567.358073788,-28616.954258966,35113.145025902,25.343520260368,21.834665623209,21.212174361244,39.610642297201,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48840.000000,2023-11-26T00:42:00Z,J2000,4165638.892646344,3488281.076522233,4075136.380248472,-2774.628625080802,-3783.841270319224,6060.997997304757,4152330.950620041,3470439.633700292,4102412.835403623,-2799.126921536309,-3804.458833925102,6037.542500624345,13307.942026303,17841.442821941,-27276.455155151,35205.445726123,24.498296455507,20.617563605878,23.455496680412,39.691444705240,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48900.000000,2023-11-26T00:43:00Z,J2000,3989762.841671610,3253447.714469696,4429173.652834609,-3085.658478435990,-4040.942110527794,5735.745557987228,3975013.297549720,3234408.265072409,4454977.932952642,-3109.194376664974,-4060.241776303519,5710.145994288877,14749.544121890,19039.449397288,-25804.280118033,35297.458230946,23.535898228984,19.299665775725,25.599563698351,39.771261811083,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,48960.000000,2023-11-26T00:44:00Z,J2000,3795643.694015263,3003738.955049551,4762901.517443553,-3382.499725093669,-4279.499370373732,5384.280594658491,3779513.706496111,2983583.450682599,4787108.221725291,-3404.960130326615,-4297.386234881140,5356.646781535981,16129.987519152,20155.504366952,-24206.704281738,35389.057430761,22.460405232946,17.886864507408,27.633813122510,39.850186358714,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49020.000000,2023-11-26T00:45:00Z,J2000,3584173.829852919,2740300.426668214,5074795.697816298,-3663.795743429119,-4498.427915523783,5008.237957485741,3566731.205908254,2719116.325474867,5097286.316289620,-3685.072231972827,-4514.813392501034,4978.689672453079,17442.623944664,21184.101193347,-22490.618473322,35480.123911247,21.276488543708,16.385476977252,29.548285032662,39.928360458377,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49080.000000,2023-11-26T00:46:00Z,J2000,3356324.779675360,2464340.076933788,5363433.338740079,-3928.265712404668,-4696.736089634432,4609.362004441422,3337643.678755831,2442219.953947006,5384096.832501280,-3948.255038440591,-4711.538260791805,4578.028413939953,18681.100919529,22120.122986782,-20663.493761202,35570.540436367,19.989326035923,14.802171157372,31.333590501469,40.005891066896,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49140.000000,2023-11-26T00:47:00Z,J2000,3113142.522446434,2177122.471146846,5627499.315575162,-4174.709624689917,-4873.528843537274,4189.497995786895,3093303.131720309,2154163.607226637,5646232.663726739,-4193.314186152563,-4886.672832337345,4156.517106528358,19839.390726126,22958.863920209,-18733.348151577,35660.190547146,18.604561462645,13.143988800071,32.980889258537,40.082829304799,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49200.000000,2023-11-26T00:48:00Z,J2000,2855742.497788071,1879962.890636139,5865792.033993780,-4402.012873326004,-5028.011316383079,3750.583545074229,2834830.679953510,1856266.837791732,5882500.746393885,-4419.141161286998,-5039.429695376190,3716.101601730318,20911.817834561,23696.052844407,-16708.712400105,35748.959643886,17.128287960993,11.418378993111,34.481943343911,40.159208708312,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49260.000000,2023-11-26T00:49:00Z,J2000,2585304.351986091,1574221.211333785,6077228.697232249,-4609.150523307188,-5159.492439272806,3294.639348415690,2563411.266800680,1549893.334193326,6091827.288765698,-4624.717546144796,-5169.125605386595,3258.810156580995,21893.085185411,24327.877140459,-14598.591533449,35836.736177523,15.567022837608,9.633166113789,35.829191834695,40.235072721816,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49320.000000,2023-11-26T00:50:00Z,J2000,2303066.439642750,1261295.586688712,6260849.998740547,-4795.191181623569,-5267.387744257937,2823.759419844075,2280288.140740557,1236444.583588500,6273262.421862403,-4809.118869350711,-5275.184222089503,2786.743642743445,22778.298902193,24851.003100212,-12412.423121856,35923.411638100,13.927687727143,7.796477831566,37.015777100630,40.310461500291,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49380.000000,2023-11-26T00:51:00Z,J2000,2010320.099853364,942615.990375230,6415824.229727761,-4959.300721009807,-5351.221297751228,2340.101389267075,1986757.107162283,917353.397931523,6425984.264519085,-4971.518335821842,-5357.137992354969,2302.065826279010,23562.992691081,25262.592443707,-10160.034791325,36008.880967030,12.217614812036,5.916694603742,38.035562988065,40.385411209350,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49440.000000,2023-11-26T00:52:00Z,J2000,1708403.709199275,619637.660664875,6541450.800612586,-5100.745924006105,-5410.627055774090,1845.876560734035,1684160.557087731,594077.344475826,6549302.399847901,-5111.190447596554,-5414.629458500289,1806.993367687468,24243.152111545,25560.316189049,-7851.599235316,36093.043630867,10.444523590449,4.002402726199,38.883193046566,40.459980253463,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49500.000000,2023-11-26T00:53:00Z,J2000,1398696.533256904,293834.482530253,6637163.151254317,-5218.897439903876,-5445.349561143687,1343.339544144956,1373881.297669458,268092.117312232,6642660.737359178,-5227.513882184474,-5447.411897597933,1303.785419090249,24815.235587446,25742.365218020,-5497.586104861,36175.803201294,8.616442280598,2.062336454245,39.554125054707,40.534246237827,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49560.000000,2023-11-26T00:54:00Z,J2000,1082612.433821491,-33307.652444499,6702531.041170501,-5313.231647361864,-5455.244042386330,834.778080424824,1057336.243428993,-59115.110358133,6705639.754926915,-5319.973275431735,-5455.349384449602,794.733475914325,25276.190392498,25807.457913634,-3108.713756414,36257.065324446,6.741628069871,0.105342063272,40.044604510499,40.608262661495,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49620.000000,2023-11-26T00:55:00Z,J2000,761593.487629786,-360297.485827095,6737262.250714103,-5383.331860494462,-5440.276385168123,322.503595587394,735970.022199105,-386052.332685132,6737958.153870546,-5388.160404295701,-5438.416766003367,282.151968165965,25623.465430681,25754.846858036,-695.903156443,36336.736212288,4.828543801239,-1.859619164756,40.351627421429,40.682021265372,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49680.000000,2023-11-26T00:56:00Z,J2000,437103.532609015,-685645.036228320,6741203.728029666,-5428.889632925179,-5400.523305180990,-191.157961175690,411248.508595631,-711229.362233302,6739473.960690963,-5431.775516282887,-5396.699845704831,-231.630928933502,25855.024013384,25584.326004981,1729.767338703,36414.723655520,2.885883357707,-3.823459476159,40.472967757813,40.755469378294,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49740.000000,2023-11-26T00:57:00Z,J2000,110621.629164265,-1007868.250700571,6714342.171484590,-5449.706223140867,-5336.172300711663,-703.875901513665,84652.271197039,-1033164.487830443,6710185.059704999,-5450.628775662728,-5330.395268031493,-744.283177759881,25969.357967227,25296.237129872,4157.111779591,36490.940581310,0.922552521860,-5.777032680170,40.407276246217,40.828582921544,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49800.000000,2023-11-26T00:58:00Z,J2000,-216364.554594374,-1325499.627017514,6656804.004260329,-5445.693528744699,-5247.520629110576,-1213.325141366405,-242330.052320303,-1350391.096757604,6650229.114564108,-5444.641122886008,-5239.809401391395,-1253.479213958596,25965.497725929,24891.469740089,6574.889696221,36565.304764141,-1.052405858691,-7.711227719181,40.154072592191,40.901346393089,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49860.000000,2023-11-26T00:59:00Z,J2000,-542365.388196199,-1637092.745176932,6568854.737063656,-5416.874216958425,-5134.973441074644,-1717.196078356381,-568208.407635759,-1661464.203495487,6559882.880079462,-5413.844363065832,-5125.356441157371,-1756.909797548268,25843.019439559,24371.458318555,8971.856984193,36637.738086177,-3.029853892593,-9.616999917273,39.713719191886,40.973725655245,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49920.000000,2023-11-26T01:00:00Z,J2000,-865895.919929665,-1941228.684034214,6450897.761517373,-5363.381547703528,-4999.041937839726,-2213.203814510960,-891497.969410730,-1964966.861789268,6439560.945496732,-5358.380958147268,-4987.556563134548,-2252.291210991390,25602.049481064,23738.177755054,11336.816020640,36708.165552738,-5.000589556260,-11.485374705178,39.087396480430,41.045636694378,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,49980.000000,2023-11-26T01:01:00Z,J2000,-1185482.504274556,-2236522.334812454,6303472.588698287,-5285.459046146270,-4840.341702433110,-2699.097545171039,-1210725.772147451,-2259516.474293103,6289813.923247986,-5278.503679424739,-4827.034254495439,-2737.374692959223,25243.267872894,22994.139480649,13658.665450302,36776.516491390,-6.955366721531,-13.307447937671,38.277147788184,41.116971430825,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50040.000000,2023-11-26T01:02:00Z,J2000,-1499669.395428762,-2521628.604763228,6127252.510472333,-5183.459640918509,-4659.590606832207,-3172.670339542786,-1524437.304587951,-2543770.990198574,6111326.057057451,-5174.574679187831,-4644.516150774190,-3209.956250400506,24767.909159189,22142.385435346,15926.453414882,36842.726219183,-8.884961730677,-15.074456058016,37.285910857720,41.187630654002,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50100.000000,2023-11-26T01:03:00Z,J2000,-1807025.269976245,-2795248.473857522,5923041.679093782,-5057.844223424561,-4457.606037899635,-3631.768655244008,-1831203.029250948,-2816434.951331835,5904912.249003473,-5047.064004421833,-4440.828202360261,-3667.886124059624,24177.759274703,21186.477474313,18129.430090309,36906.735248657,-10.780219002728,-16.777835539374,36.117468815616,41.257489511361,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50160.000000,2023-11-26T01:04:00Z,J2000,-2106149.658613423,-3056134.874201361,5691771.631217354,-4909.180130695357,-4235.301826695202,-4074.301394074567,-2129624.810369880,-3076265.359293110,5671514.533895350,-4896.548095381228,-4216.892599595329,-4109.077832557846,23475.151756457,20130.485091750,20257.097322004,36968.488905161,-12.632035314128,-18.409227099873,34.776438483279,41.326367275305,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50220.000000,2023-11-26T01:05:00Z,J2000,-2395679.290371703,-3303098.382323414,5434497.264199077,-4738.139712181218,-3993.685065732746,-4498.249246476485,-2418342.254892187,-3322077.354885649,5412198.003224279,-4723.708325350530,-3973.724549979920,-4531.517602602452,22662.964520484,18978.972562235,22299.260974798,37027.940806869,-14.431386830688,-19.960515752827,33.268356125966,41.394089364303,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50280.000000,2023-11-26T01:06:00Z,J2000,-2674294.336819770,-3535012.705259768,5152392.228384189,-4545.498251055447,-3733.852283123872,-4901.674829537794,-2696038.948162876,-3552749.686191745,5128146.140594958,-4529.328800583906,-3712.428349279880,-4933.274521916802,21744.611343106,17736.980931977,24246.087789231,37085.056129486,-16.169450471542,-21.423933843992,31.599692379008,41.460543030107,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50340.000000,2023-11-26T01:07:00Z,J2000,-2940724.490778883,-3750819.903581426,4846743.707557011,-4332.130478229621,-3456.984500754802,-5282.732620697644,-2961448.518050660,-3767229.908996605,4820655.548841299,-4314.292791760461,-3434.192378674205,-5312.510406681934,20724.027271777,16410.005415180,26088.158715713,37139.811648200,-17.837686469161,-22.792122080598,29.777785984290,41.525659845873,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50400.000000,2023-11-26T01:08:00Z,J2000,-3193754.805920976,-3949535.298299546,4518946.643906597,-4099.006327230307,-3164.341825017455,-5639.677518605265,-3213360.455748730,-3964539.267741181,4491130.124963547,-4079.578437475431,-3140.283657767093,-5667.488265305243,19605.649827753,15003.969441635,27816.518943050,37192.194480604,-19.427889754876,-24.058167250362,27.810746699979,41.589372966954,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50460.000000,2023-11-26T01:09:00Z,J2000,-3432231.285686370,-4130252.056694405,4170497.477663960,-3847.186862116502,-2857.258129298979,-5970.872675033333,-3450625.684938921,-4143777.254675625,4141074.755613460,-3826.254694440195,-2832.042531794910,-5996.580094095676,18394.399252551,13525.197981220,29422.722050500,37242.200219031,-20.932167676307,-25.215597504069,25.707419062344,41.651571350468,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50520.000000,2023-11-26T01:10:00Z,J2000,-3655066.229422020,-4292145.451587277,3802987.412130958,-3577.820137621371,-2537.135375336647,-6274.797512151884,-3672161.888705145,-4304125.841300150,3772088.536817034,-3555.477156350554,-2510.876927227037,-6298.274931167261,17095.659283125,11980.389712873,30898.875313924,37289.835071537,-22.342981270818,-26.258448109610,23.477419015378,41.712157853758,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50580.000000,2023-11-26T01:11:00Z,J2000,-3861243.308695833,-4434476.755000406,3418095.200059681,-3292.136287244542,-2205.437106846740,-6550.055513330922,-3876958.561518279,-4444853.338670976,3385857.515382364,-3268.483042253448,-2178.255761362555,-6571.186569497510,15715.252822446,10376.583670571,32237.684677317,37335.117159317,-23.653244991094,-27.181345484185,21.131056166589,41.771079416923,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50640.000000,2023-11-26T01:12:00Z,J2000,-4049822.327246302,-4556596.727360734,3017579.494491476,-2991.441981319975,-1863.681601198294,-6795.380866177014,-4064081.740858523,-4565317.851175577,2984147.002598908,-2966.585643645978,-1835.702118031855,-6814.060069277093,14259.413612221,8721.123814844,33432.491892568,37378.073670333,-24.856337673997,-27.979483166440,18.679203100079,41.828239614868,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50700.000000,2023-11-26T01:13:00Z,J2000,-4219943.649725509,-4657948.705775178,2603270.829002727,-2677.115041783326,-1513.435432214007,-7009.644338387454,-4232678.409749487,-4664970.332773198,2568793.521190863,-2651.168978404309,-1484.786850605249,-7025.777664526310,12734.760023978,7021.626998021,34477.307811865,37418.740124725,-25.946063379017,-28.648581608759,16.133326138856,41.883453121303,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50760.000000,2023-11-26T01:14:00Z,J2000,-4370832.312496347,-4738071.311061812,2177063.232915500,-2350.599086405196,-1156.306989211799,-7191.859868021389,-4381980.579305244,-4743357.258966327,2141696.380515971,-2323.682318959869,-1127.121978879229,-7205.365419536851,11148.266808897,5285.947904515,35366.852399529,37457.166827480,-26.916767445326,-29.185010332570,13.505551515462,41.936584500348,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50820.000000,2023-11-26T01:15:00Z,J2000,-4501801.775870021,-4796600.725069139,1740905.422864947,-2013.396593822936,-793.938387893391,-7341.191687799786,-4511309.004577177,-4800122.862428095,1704808.833016498,-1985.633136129810,-764.352503149637,-7352.000266990563,9507.228707156,3522.137358956,36096.589848449,37493.421395662,-27.763457693126,-29.585884743754,10.808579190778,41.987611783382,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50880.000000,2023-11-26T01:16:00Z,J2000,-4612257.195658059,-4833272.432433655,1296791.619667644,-1667.060062865178,-427.996038478912,-7456.959289874425,-4620076.412293554,-4835010.826946581,1260128.860907012,-1638.578130031585,-398.146895227986,-7465.014745997296,7819.216635496,1738.394512927,36662.758760632,37527.590439778,-28.481932833593,-29.849143250926,8.055456122871,42.036677129611,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,50940.000000,2023-11-26T01:17:00Z,J2000,-4701698.154285111,-4847922.408826322,846752.164528297,-1313.183208184062,-60.161931069843,-7538.639333911430,-4707790.185726053,-4847865.429154079,809689.779967702,-1284.114512587845,-30.188514842308,-7543.898672151161,6092.031440942,-56.979672243,37062.384560595,37559.771605774,-29.068695596218,-29.973416227534,5.259338239731,42.083908833835,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,51000.000000,2023-11-26T01:18:00Z,J2000,-4769720.910604762,-4840487.837599816,392844.061182481,-953.393787727009,307.873439556790,-7585.866653307439,-4774054.577473233,-4838632.218345441,355550.775530920,-923.872992465737,337.831343632797,-7588.300195380012,4333.666868471,-1855.619254375,37293.285651561,37590.067119294,-29.520795261272,-29.957904076007,2.433542072573,42.129271255318,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,51060.000000,2023-11-26T01:19:00Z,J2000,-4816020.253748610,-4811007.417433604,-62858.577234479,-589.347294291792,674.417975962003,-7598.436609426085,-4818572.530813215,-4807358.287998368,-100212.665511737,-559.511426322508,704.220459527989,-7598.028293066910,2552.277064606,-3649.129435235,37354.088277258,37618.588156320,-29.835867969284,-29.802483565986,-0.408316359175,42.172666105318,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,51120.000000,2023-11-26T01:20:00Z,J2000,-4840390.951523890,-4759621.210421779,-518274.252006261,-222.719442522880,1037.786590729801,-7576.308065372488,-4841147.087602983,-4754192.077691477,-555518.494618386,-192.707141114456,1067.294455487109,-7573.055633536380,756.136079093,-5429.132730303,37244.242612125,37645.462299249,-30.012301408424,-29.507864757308,-3.252431836108,42.214104647785,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
